followers,following,posts,has_profile_pic,username_length
67,31,2,1,0.6413598242842218
95,322,0,0,0.1871485181513811
50,58,0,0,0.1881376039455176
63,162,4,1,0.3459086655063533
2,9,0,0,0.1912657786190763
56,74,0,0,0.5676009261395222
154,429,6,0,0.2291979226755837
15,58,14,0,0.606151044792417
1,1,1,0,0.1256964175082293
13,56,0,1,0.4304825513284173
2,79,2,1,0.059003915139182
34,39,0,0,0.2999154493656038
32,134,2,1,0.0
38,20,1,0,0.4518535885776627
24,9,0,0,0.0804893274867337
19,76,0,1,0.417467202916912
24,27,0,0,0.3470689330762911
5,17,0,0,0.3987731610901792
92,452,3,1,0.307466649105794
19,213,3,0,0.1606514237024065
34,25,0,0,0.4310427327407383
254,415,6,0,0.2099759464126963
21,217,4,0,0.2713664799959971
194,853,22,0,0.2176776537190983
12,5,0,0,0.0
48,45,11,0,0.3498517107658448
66,161,5,1,0.4002815699861476
43,4,0,0,0.4417328534006898
12,30,0,0,0.5505105113196448
41,227,0,0,0.33
1,209,7,0,0.1906405559847991
4,32,2,0,0.1828723665442861
33,25,0,0,0.4522720428254506
361,2152,21,1,0.5469306137533047
56,42,2,0,0.2780146069965875
5,56,1,1,0.2616895956672015
23,48,0,0,0.4
355,2208,18,0,0.168785015287417
50,33,0,0,0.0
82,139,0,0,0.5042291749222682
11,763,1,0,0.1863275868290968
34,43,0,0,0.5688273544701479
16,26,0,0,0.3714694290585601
10,1,0,0,0.4805508647878602
44,83,1,0,0.4574795735998021
58,69,0,0,0.4886459572004173
39,18,2,0,0.4475511226552616
1,0,0,0,0.5859086711378259
53,29,0,0,0.3174866603698087
40,235,0,0,0.3364800325597721
13,31,0,0,0.5214162347121616
0,0,0,0,0.0140044236591976
140,424,6,0,0.3304135165245075
18,0,0,0,0.390656480194483
86,102,6,0,0.2532113453393529
48,0,0,0,0.2199359497858757
532,469,7,1,0.29733656454983
52,77,0,0,0.215614556212545
78,759,0,0,0.46527357362145
16,25,0,0,0.063064522345493
210,471,7,0,0.2253338756649879
48,1,0,0,0.1044391009834059
9,49,13,0,0.0987054807726224
48,1,0,0,0.1308312247305552
12,4,0,0,0.0
50,47,0,0,0.4896053106897587
46,95,0,0,0.1444092000022662
93,22,0,0,0.1821828903356147
59,67,0,0,0.4369447997800159
10,31,0,0,0.5503757671627371
14,22,0,0,0.194539393774289
48,127,0,0,0.0
39,17,6,0,0.3869503639041209
34,220,0,0,0.2115945755236404
46,92,0,0,0.2898120297781427
0,1,0,0,0.1583448373349602
266,444,2,0,0.4274842927554912
53,29,0,0,0.2663168843082756
57,76,0,0,0.0574299432273134
38,40,0,0,0.4401158830387561
49,1,0,0,0.1610322759654359
25,86,0,0,0.3044101984937725
156,310,13,1,0.4739006854775142
291,446,8,1,0.3377535716438627
200,162,20,1,0.2021014263056084
28,260,111,1,0.5193278365601779
270,1107,120,0,0.0
38,67,0,0,0.8650559679171751
84,720,17,1,0.3899520014677788
0,226,1,0,0.4011280745605579
16,1,0,0,0.0
137,1393,5,1,0.3082477708853505
16,23,0,0,0.2869773595931503
34,24,0,0,0.4331195555616398
283,874,10,0,0.0798233315728681
2,29,0,0,0.0631412210351576
51,0,0,0,0.0533724313499173
27,721,3,0,0.298032126379613
15,1,0,0,0.2751653271910278
72,433,0,0,0.4243440721279709
48,0,0,0,0.1316559489927085
46,21,0,0,0.5403708664796314
91,66,0,0,0.3261837188470914
48,2,0,0,0.2200025589985932
15,2,0,0,0.0
0,0,0,0,0.113458827838414
65,161,6,1,0.437081659125056
93,377,1,0,0.3772472254694515
7,19,0,0,0.2690152774382449
80,11,0,0,0.5665989003897799
42,19,1,0,0.4920703155752314
328,1296,3,0,0.4248311441882896
51,135,1,0,0.4478910960149826
57,75,0,0,0.0814361508819191
401,371,39,1,0.1231469330570487
93,339,3,0,0.5738192472495728
48,132,0,0,0.5309809217292536
76,147,4,0,0.536773365080511
39,151,0,0,0.3927478104155396
16,25,0,0,0.3440362963302724
61,153,0,1,0.14612372077298
12,0,0,0,0.3818933700663289
35,63,0,0,0.2447566394469896
16,105,3,1,0.2132083937393764
207,804,18,0,0.4517676139891792
321,422,2,0,0.2453793382688019
36,616,0,0,0.1822959467921545
59,165,4,1,0.2950166207747831
50,58,0,0,0.1480631497728265
26,46,0,0,0.4835903131655116
11,40,3,0,0.064883981609948
3,40,0,0,0.273481625685694
184,821,0,0,0.4127734327108301
99,459,5,1,0.2606430229213963
2,2,0,0,0.25
8,161,0,0,0.1585810163646857
32,217,0,0,0.1215232778566267
39,17,8,0,0.3238038765165966
115,1348,5,1,0.3015945827280774
32,112,1,0,0.5581019032512209
72,152,3,0,0.4577695735999539
183,196,3,1,0.3184578854056614
42,144,0,0,0.1692510319852399
156,837,6,1,0.4013430873815881
44,14,4,0,0.266846598437083
6,14,0,0,0.3135247983084563
4,23,6,1,0.1358738166673364
33,24,0,0,0.5426230347311594
40,148,0,0,0.2707510928693011
280,296,5,0,0.1869314406752796
129,306,11,1,0.4045800976987715
27,26,0,0,0.3903059162821988
72,6,15,0,0.2305554492372232
50,1,0,0,0.0274372799725584
115,657,0,0,0.2045124085729194
36,177,1,0,0.1075290134153487
0,10,0,0,0.2117986097583954
49,0,0,0,0.2701220625648149
440,414,3,0,0.0801088242427943
40,232,0,1,0.3790826661926224
0,828,0,0,0.0
24,27,0,0,0.4065505325259894
77,647,0,0,0.311973087384147
76,62,17,1,0.2121302418840575
54,44,0,0,0.363590878215619
6,47,20,1,0.0084167600661685
17,45,0,0,0.3313299294914882
52,133,0,0,0.3189917147665831
69,56,59,1,0.2047489434350552
21,44,0,0,0.3975748429573413
14,21,1,0,0.2399000761804064
14,43,4,0,0.1876038623295137
367,2684,0,0,0.0
166,780,89,0,0.1641131072357609
50,55,0,0,0.0552602209705235
8,5,0,0,0.44
22,46,0,0,0.3766256874674362
61,64,0,0,0.1745208249806245
35,20,3,0,0.42088706448191
44,66,6,0,0.3957008236307849
23,26,0,0,0.1296764727001796
15,16,0,0,0.0082917553426874
41,194,1,0,0.1996091960542813
37,178,1,0,0.1114392344417859
68,615,0,0,0.4256582621942018
8,43,12,1,0.0
2,0,0,0,0.5491936832667387
46,46,0,0,0.2614008278028887
15,0,0,0,0.2812174892672524
0,72,0,0,0.0
30,26,0,0,0.3722399948157202
120,176,1,0,0.3626046943552526
188,814,3,1,0.5397395916093877
51,66,5,0,0.7772507027097465
16,1,0,0,0.0
22,46,0,0,0.3789106935698435
48,42,7,0,0.5494406459890842
5,4,0,0,0.3147683847507899
37,4,0,0,0.1370237267535533
3,12,2,0,0.4490576571168626
209,802,15,0,0.4994002401697528
14,22,1,0,0.3398642976004534
2,16,0,1,0.3621476080479817
46,84,0,0,0.4688317518444491
49,29,0,0,0.1270881380925642
11,19,0,0,0.2473865737120862
9,81,6,1,0.5562958587773543
51,138,0,1,0.3942151774540454
26,46,0,0,0.5179064441967645
66,161,5,1,0.4348209400701209
11,77,0,1,0.5009933034577037
12,21,0,0,0.1807095071474677
33,22,1,0,0.5016118004261202
16,61,1,0,0.3065123169355875
54,316,1,0,0.4174897644040038
23,9,0,0,0.1209588147380059
13,37,2,1,0.0
12,38,3,0,0.006589463714793
112,134,2,1,0.2900177427733839
76,23,0,0,0.8254487056777036
91,763,34,1,0.4251989729336064
51,0,0,0,0.0681999861777936
5,24,3,0,0.2415442956296746
153,452,4,0,0.2591646930078566
536,2910,7,0,0.0
1,213,8,0,0.211236912640324
30,22,0,0,0.6227158137733145
12,5,0,0,0.0
46,84,0,0,0.4825209320489878
47,9,0,0,0.411272512139996
323,2229,16,1,0.5368841716006835
190,1464,9,1,0.392301445807372
1,59,0,0,0.085121842597063
16,0,0,0,0.331001844382164
561,465,9,1,0.2766435470849126
0,11,1,0,0.2507073148230672
0,29,0,0,0.3546633562785293
24,42,0,0,0.4367696042332835
99,239,8,0,0.7436134043914626
15,750,2,0,0.2462390442082907
15,1,0,0,0.2187158426012156
58,90,5,1,0.2044423037539603
65,161,10,1,0.5367856785465807
77,97,8,0,0.3298538821257214
59,37,5,0,0.3349308451679033
137,740,126,0,0.0
387,391,2,0,0.0
12,38,3,1,0.0
50,35,1,0,0.4497390812637578
46,124,1,0,0.2563601239063141
59,149,3,1,0.4348154934027585
263,1705,15,1,0.3008354916527618
48,93,0,0,0.2699587744916848
108,305,10,1,0.3192360770472831
18,57,4,0,0.497691882863364
2,75,0,0,0.0
461,462,7,1,0.3092883557453638
75,19,7,0,0.6756645286700163
24,86,0,0,0.3106801939562699
11,0,0,0,0.3820515240385301
49,718,12,0,0.3214768250820903
80,4,11,0,0.2858439610409266
0,128,0,0,0.0580367662656934
15,0,0,0,0.0488817982688809
38,64,0,0,0.3811337449209491
2,0,0,0,0.6528293999151026
58,37,5,0,0.3330271103654457
12,20,1,0,0.175629414056715
52,18,0,0,0.432482278269609
17,0,0,0,0.1143472047001823
166,694,1,0,0.0144143691821159
51,0,0,0,0.048898716315882
280,861,4,1,0.2147015488202814
53,59,0,0,0.2655021956636818
104,262,6,0,0.5576402550297772
1082,4185,6,0,0.0
6,204,5,0,0.154498696304957
36,87,0,0,0.2139755310851524
48,0,0,0,0.175057839114357
648,431,10,1,0.2435013001555491
1,34,0,0,0.3544484395535183
93,35,0,0,0.391393617642118
98,338,6,1,0.515141815911831
39,64,1,0,0.2822529190827941
41,6,0,0,0.2122636934924531
303,1382,1,0,0.4292040872681701
63,34,79,1,0.0671988843306334
17,105,3,1,0.2266664908804355
317,1642,13,1,0.1796869037862452
15,39,0,0,0.0858735721429789
1836,6095,0,0,0.0
26,31,2,1,0.1126888521533433
27,36,0,0,0.5355945611304229
2317,7155,0,0,0.0065619248257216
48,11,0,0,0.3981978765610016
12,23,1,1,0.2998420675457889
99,333,8,0,0.1550468034522787
40,231,0,1,0.3739748285364063
79,6,8,0,0.311599904176768
37,63,0,0,0.2862367386168268
51,15,0,0,0.3901517566460368
118,178,0,0,0.3857169508923808
56,30,1,0,0.4099424146585016
39,233,0,0,0.1277390622177066
15,2,0,0,0.1022547557193688
48,40,0,0,0.7340611920872302
90,33,0,0,0.4692500593293726
2,19,8,0,0.3982539690472949
47,138,21,0,0.354063739178407
1,23,8,1,0.2064956209526641
12,21,1,0,0.161038404658352
12,21,1,0,0.19649056220299
16,0,0,0,0.1223908594496725
47,7,0,0,0.1778317619859843
47,80,0,0,0.4463827564070922
65,161,6,1,0.440426262459358
129,121,1,0,0.2462176254798728
67,63,53,1,0.2747887440753706
39,64,1,0,0.273899154806863
2,55,1,0,0.1961073513263908
0,8,0,0,0.1781836907959755
71,93,9,0,0.2231215660555598
75,633,0,0,0.2995109389750897
118,178,0,0,0.386228113230477
1,30,0,0,0.0630691741336808
66,161,1,1,0.1333363514873846
4,25,3,0,0.1697515684933046
15,1,0,0,0.1042156780872499
62,74,25,1,0.4590293418705524
50,37,1,0,0.6755713559399544
16,23,0,0,0.3919262023313803
34,113,2,0,0.5627228559760052
410,279,56,1,0.0
100,32,0,0,0.0834284900094361
76,20,0,0,0.752565624972164
99,242,10,0,0.876125233472665
17,18,0,0,0.5363035274282543
124,248,5,0,0.5698540539901101
39,18,4,0,0.4194248831384939
146,845,6,1,0.3581953738756426
33,217,0,0,0.1817544500363562
32,63,0,0,0.1743822491343359
48,127,0,0,0.0
43,20,1,0,0.5056827617393039
224,440,4,0,0.4009871199122459
1,80,2,0,0.0
37,4,0,0,0.1070282654232475
5,15,0,0,0.3449725540837803
113,122,2,0,0.1665836671183969
18,47,0,0,0.0967848272830236
260,2514,1,0,0.2388049380192196
70,164,7,1,0.6963734958549234
47,8,0,0,0.363825154730039
12,21,0,0,0.1591424471633078
62,163,7,1,0.4307933696257704
367,372,2,0,0.0376829979577029
98,144,1,0,0.4560091697443396
25,133,4,1,0.0635877625717387
0,1,0,0,0.1487828364734874
19,51,0,0,0.3808389545241807
10,59,0,1,0.3747597998176196
38,140,1,1,0.080786456234389
41,238,0,0,0.1697562509350653
96,478,10,0,0.4011686793394963
15,1,0,0,0.0
303,939,29,1,0.0
120,248,5,0,0.612710673012647
31,51,5,0,0.0500501028566987
13,61,3,1,0.1700943229521675
34,220,0,0,0.1923668577339875
31,87,0,0,0.0995659503355024
26,129,4,1,0.0
16,0,0,0,0.2316139793899482
10,1,0,0,0.4871963991214586
0,8,0,0,0.1197263149629129
203,802,2,1,0.6070694879992687
0,22,9,0,0.288039805176663
119,305,10,1,0.3699977459490325
14,34,0,0,0.4693417074210128
15,50,34,1,0.4969146851193921
481,2837,4,0,0.0
12,259,115,0,0.3440079898367907
71,164,1,1,0.4139996638117115
29,6,0,0,0.2219973079577644
116,1326,6,1,0.3442132179649334
5,84,0,0,0.0112113347193404
219,244,6,0,0.2944973221946817
18,52,1,1,0.4556434252618249
18,16,0,0,0.5538302319386278
15,0,0,0,0.2153377873450438
16,0,0,0,0.1037037827672852
159,698,23,0,0.0
259,442,2,0,0.4124474213846384
24,26,0,0,0.2037936795210429
77,756,0,0,0.4397606663423167
501,2951,31,0,0.0528852270665954
325,420,2,0,0.2297449373142805
252,1280,13,1,0.3597045062726964
23,99,2,0,0.1841525273351116
49,81,0,0,0.5129398691191192
66,5,10,0,0.1501433352368642
34,36,1,0,0.8444522923694798
41,695,3,0,0.2242335327118607
419,2357,19,1,0.1085239098218926
73,432,0,0,0.4285740135006354
7,56,0,0,0.2698800241125919
14,4,0,0,0.0
1,62,0,0,0.0363299029329277
45,143,0,1,0.2639403727610048
48,45,0,0,0.0899929953395506
31,88,0,0,0.0963309933053574
30,47,0,0,0.4330460587062945
16,23,0,0,0.3703030922959467
50,39,0,0,0.8673146957147887
12,231,0,0,0.4055850523059357
6,44,4,0,0.1974118839418131
23,37,4,1,0.2552040781814538
15,25,0,0,0.0027141452885191
47,7,0,0,0.2386374853895572
12,59,1,0,0.4097012087768494
17,44,0,0,0.4837184950323136
292,874,4,1,0.1252326752076693
53,303,1,0,0.327822477581802
19,200,0,0,0.0895341055492969
196,815,22,0,0.3357428304149862
8,3,0,0,0.44
32,111,2,0,0.5485481625067925
9,17,1,0,0.2841675874295686
38,17,7,0,0.3697612402412132
34,40,0,0,0.3741283793506019
2,72,0,0,0.1235657773306959
28,109,2,0,0.4525679294444602
48,0,0,0,0.1100703442985715
47,9,0,0,0.443357892783242
37,18,6,0,0.3857967243597173
25,8,0,0,0.041103322969778
6,15,0,0,0.3141080281695605
16,25,0,0,0.1029890811815941
24,39,29,1,0.015796407425953
55,30,1,0,0.4163348005254768
101,254,8,0,0.6961288670533673
216,794,5,0,0.6304950747813484
11,5,0,0,0.0963618068094037
118,191,0,0,0.2984021483760857
16,25,0,0,0.3721874582561358
331,1330,1,0,0.4555664197192511
40,855,2,0,0.087818554599629
39,40,0,0,0.4329200613867926
53,306,1,0,0.3547279766626139
16,24,0,0,0.266900221867668
52,30,0,0,0.1980512716489168
81,74,34,1,0.0087003914404021
39,66,7,0,0.2083722354301376
50,1,0,0,0.045221530561668
4,81,0,0,0.0
8,28,2,1,0.1689117388397731
48,11,1,0,0.2341667545349881
30,652,1,0,0.1280803106203697
8,47,3,0,0.2143108401764683
105,334,13,0,0.1143349378367865
113,292,0,0,0.0903659105077287
36,38,0,0,0.3110131195414071
21,41,0,1,0.3516789939128158
288,1134,101,1,0.077951589371561
108,124,2,1,0.2234038680755402
52,51,0,0,0.1319055044473815
42,102,0,0,0.2251105753759394
138,479,1,1,0.2930307061715569
14,33,0,0,0.4806960508112093
523,443,16,1,0.2400879251813944
27,63,0,0,0.0786194480370297
15,1,0,0,0.0
19,44,0,0,0.4430374749690793
20,188,0,0,0.0852101261172277
5,4,0,0,0.3370242202169691
24,87,0,0,0.3714504714978003
98,320,4,0,0.2691283082260622
197,196,4,1,0.3477468717944619
151,468,3,0,0.2640758462198102
110,163,53,1,0.4250696074214896
0,29,0,0,0.2029175895703543
53,77,0,0,0.1937951842237326
53,29,0,0,0.2957046570509914
22,25,1,1,0.066630885228029
675,2954,64,1,0.0853638804793557
40,26,8,0,0.1072954777404469
0,177,0,0,0.0001412962423763
93,327,1,0,0.2391489842842572
43,45,0,0,0.0749222665114679
87,166,51,1,0.5118535592017515
50,45,0,0,0.3489871459342514
52,126,0,0,0.183253107468935
30,90,0,0,0.1221885808065625
63,60,0,0,0.2542097414110493
50,133,1,0,0.4536619390900794
16,25,1,0,0.4512438569140867
9,129,1,0,0.0
38,67,0,0,0.845064839472957
17,18,2,0,0.4884267456680436
51,127,1,0,0.7211791353683668
33,44,0,0,0.5685280850943795
43,61,0,0,0.1680169232158274
5,16,0,0,0.4321546964681561
0,8,0,0,0.0396870648251947
151,841,6,1,0.3797096358543587
72,165,4,1,0.6583821377140285
60,3,5,0,0.0755716133489195
106,114,2,0,0.1393201077575283
24,23,0,0,0.4163991225980438
14,568,0,0,0.3664305130684856
46,124,2,0,0.5925830090337261
234,441,4,0,0.4071068749093727
16,22,1,0,0.4667017107639575
49,79,0,0,0.440116157753362
47,6,0,0,0.0732680588593485
825,3553,94,0,0.1550375326467163
178,306,22,1,0.4086261556834106
70,165,7,1,0.7025452788523552
6,61,0,0,0.2134137075883107
142,499,13,0,0.0016072167943029
83,240,8,0,0.7847885487836443
51,0,0,0,0.1203127124927298
47,10,0,0,0.4481499443914604
49,81,0,0,0.5141041163033718
63,156,0,1,0.0897708529249746
84,721,16,1,0.3930414178384477
185,821,0,0,0.4163054343907854
35,136,1,0,0.0220081738012893
32,23,0,0,0.638147665597114
0,0,0,0,0.1032454460659726
8,16,0,0,0.4510301510460541
23,22,0,0,0.4644653813184632
55,305,1,0,0.321514031460646
17,48,0,0,0.0444158574099604
16,24,0,0,0.1667845904506894
15,1,0,0,0.1553116867852357
76,138,0,0,0.4870793371170468
20,41,0,0,0.3984937190682576
84,68,21,1,0.0
1,8,0,0,0.0744400783650438
46,43,0,0,0.0
77,749,0,0,0.3553078522002707
96,321,3,0,0.2621612663606422
20,748,1,0,0.1085702182739698
749,577,4,1,0.3186678095030028
16,0,0,0,0.3347784042950033
42,612,0,0,0.1311578917767002
360,2376,14,1,0.1848278023131566
118,749,111,0,0.0836078661196882
39,178,1,0,0.1185191510809502
25,37,3,1,0.1133606814522043
93,404,0,0,0.2843886203641672
36,19,5,0,0.3941996520285407
77,428,0,0,0.4238134778474758
423,397,7,0,0.3438790685048903
6,4,0,0,0.3766147100844818
903,521,6,0,0.2846077338959124
54,28,0,0,0.4027131613638421
109,308,12,1,0.2837418656791211
77,107,11,0,0.494048654482843
68,677,19,0,0.2589696028012253
13,104,2,1,0.1693607359798972
67,760,0,0,0.2883285636601343
8,49,13,0,0.0977523490751205
152,505,7,1,0.3165799224396917
43,14,5,0,0.2800909168213063
181,746,13,0,0.1534415834823521
15,23,0,0,0.2526734841439599
239,2371,6,1,0.4232025282621289
44,770,0,0,0.1916014281498993
10,792,1,0,0.1650264390296222
90,763,33,1,0.4318037427526392
32,43,0,0,0.3358152640127102
55,64,3,0,0.7533078017111196
268,2247,12,1,0.326730245689616
0,31,0,0,0.3477710142606103
37,812,0,0,0.2582390481241244
19,52,1,0,0.4611324509761067
65,744,0,0,0.33
18,76,0,1,0.4281038081381028
37,737,2,0,0.33
11,192,0,0,0.0717238709947173
41,4,0,0,0.0591222738770867
15,24,0,0,0.2927919388722801
326,1309,14,0,0.408534916387403
12,36,1,0,0.4151642438821861
17,189,0,0,0.0806738808804576
122,152,3,1,0.3988506261504023
5,11,1,0,0.27875711058185
131,314,2,0,0.0922133689473459
92,412,1,0,0.4052053572941271
13,27,0,0,0.4361396337067369
62,767,0,0,0.2659286957638849
2,55,1,1,0.1915132369016357
45,91,0,0,0.3060351155698556
78,758,0,0,0.4524725679062215
40,237,0,0,0.2406760375731495
856,3766,108,1,0.2437205622287205
133,311,0,0,0.0205975333727662
5,36,0,0,0.4869719128992077
126,335,26,1,0.0547666049048608
148,489,4,1,0.2235915438317125
19,14,0,0,0.4900577569894364
622,501,6,1,0.2976270240685895
201,975,38,0,0.0
10,78,2,1,0.5257448381572235
51,135,0,0,0.6060062797082124
108,300,0,0,0.1180098255854615
37,703,3,0,0.2454961949318285
24,48,0,0,0.4477913444145411
23,26,0,0,0.1470036358388914
109,306,11,1,0.3043785439237021
59,36,4,0,0.3385564361873521
5,58,26,1,0.6392658482211417
10,79,3,1,0.5334880422792049
207,926,11,0,0.0
4,24,0,0,0.6394696936840124
75,0,0,0,0.1834612023796588
110,98,4,0,0.3192368696255022
14,43,1,0,0.1119193375005339
165,594,32,1,0.5427119315728492
22,41,0,0,0.3388782866657597
233,1037,76,0,0.0
18,55,3,0,0.4835562556447824
26,722,3,0,0.2994122150267247
15,56,0,0,0.2430637467945227
103,136,1,0,0.3519191702014944
19,82,0,1,0.391625632505149
145,847,13,0,0.2855624310663378
6,56,0,0,0.2501460722228682
41,4,0,0,0.2808422868625548
49,20,0,0,0.5484148291292786
3,80,4,1,0.1691684087513148
62,733,1,1,0.3986519713518986
193,817,18,0,0.3403568986100991
118,1330,6,1,0.3479881295800562
118,327,23,1,0.0883034246118193
111,305,8,0,0.2909486191697952
486,2311,25,1,0.0704673268309039
298,978,51,1,0.0
19,42,0,0,0.4289644472882257
15,4,0,0,0.0343403613610202
89,431,1,0,0.3918590205207803
38,737,2,0,0.33
22,38,0,1,0.3166931070817501
122,138,3,0,0.2563086016796249
51,17,0,0,0.4701401198292561
175,828,21,0,0.3098595700176564
38,19,2,0,0.4549878090560232
145,494,8,1,0.1155837049603378
85,477,12,0,0.4240860689391026
24,38,16,1,0.1244207480902413
213,796,8,0,0.5863141251045545
68,778,0,0,0.4793076317570936
5,8,0,0,0.2634655918101091
179,890,7,0,0.1482713065502985
1033,498,1,0,0.0616013423135617
20,7,0,0,0.2398166431113657
118,267,6,0,0.4913874803567681
77,453,5,0,0.43
83,416,0,0,0.3264263102884933
67,90,9,0,0.1442068803397996
21,45,0,0,0.4
16,0,0,0,0.0819106367713047
7,93,0,0,0.060515549972173
15,4,0,0,0.0167181913979229
32,45,0,0,0.5009627982548509
51,16,0,0,0.4329346644594442
48,130,1,0,0.4692629145653909
158,311,12,1,0.4919999961001414
21,127,3,1,0.0893756304654746
16,0,0,0,0.3574314777336534
0,41,0,0,0.0749143819691564
55,46,0,0,0.2283460868941634
142,419,5,0,0.2835266046023473
51,127,1,0,0.7200811767979929
15,41,0,0,0.0713455488195795
29,175,1,0,0.0807895727225437
0,10,0,0,0.2295940471587038
0,23,9,1,0.232842964636266
319,2610,0,0,0.0843221750980617
16,25,0,0,0.1341186007928996
20,40,116,1,0.3942123854071092
56,366,0,0,0.5340212863050549
20,8,0,0,0.2348637709526928
29,63,0,0,0.1218404264820409
15,0,0,0,0.2806988950339871
0,11,0,0,0.2663578113195866
6,13,0,0,0.6110034222105336
4,9,0,0,0.1570704451199389
15,22,1,0,0.3786371903620762
69,450,6,0,0.369105061580749
29,57,3,0,0.0293662922754397
110,309,13,1,0.2707975900332736
47,90,0,0,0.3390051044088838
0,0,0,0,0.1773483360562737
16,25,0,0,0.0062828111319159
38,67,3,0,0.5785981803033663
81,857,5,0,0.1748990428965924
97,408,2,0,0.3993796667749363
50,23,0,0,0.5406765248739258
21,78,0,1,0.3812839276639549
0,799,0,0,0.0138551915401641
204,1074,65,0,0.2811995514461498
9,59,0,1,0.3454725742866503
48,1,0,0,0.3582610306405482
47,702,2,0,0.2367279327860316
52,42,0,0,0.535369631265054
9,18,0,0,0.3285365874016913
79,62,13,1,0.1486579285852964
63,695,13,1,0.2637968610797576
31,87,0,0,0.0933424962730974
7,6,0,0,0.3797974066490873
141,318,0,0,0.0287270301615473
15,301,121,1,0.8518745759439892
190,1297,2,0,0.3658857713447431
18,57,4,0,0.4649982439334671
15,54,0,0,0.251046432003955
14,43,1,0,0.1057295873123952
30,55,4,0,0.0176019441919442
12,17,1,0,0.2500831360051173
75,26,0,1,0.91
74,26,0,0,0.8859807821507258
15,3,0,0,0.0
42,221,0,1,0.333535579886897
40,235,0,0,0.2851933657048877
148,428,7,0,0.3667452917511212
13,16,0,1,0.059916308195025
0,32,0,0,0.341197234691377
13,28,0,0,0.5221585284515046
12,38,3,0,0.0190743204546117
16,23,0,0,0.287625358724827
64,162,11,1,0.5776174747156119
1,0,0,0,0.1047462266562226
6,185,0,0,0.0401750315661732
83,3,0,0,0.307401617833212
35,224,0,0,0.2205746299932385
41,23,7,0,0.1610933759017359
139,157,3,1,0.3935494682964695
15,4,0,0,0.0
181,227,5,0,0.2546810428408562
108,173,66,0,0.4275654620138673
2,10,0,0,0.3283824562550006
20,8,0,0,0.2306689913683083
11,50,56,1,0.7112419734708041
47,7,0,0,0.2481541893008678
59,86,6,0,0.3002096124551512
0,34,0,0,0.33
1,27,1,0,0.2928599348867984
24,108,3,0,0.3702141200224962
50,11,0,0,0.2437398621344784
16,105,3,1,0.2129163219533514
62,30,0,0,0.4581299738826783
15,1,0,0,0.1570774612828603
56,336,0,0,0.5498975146962571
93,383,1,0,0.3482094442222624
46,45,7,0,0.1930594989179742
4,39,0,0,0.3563888381084155
40,22,9,0,0.139036317414131
48,125,1,0,0.648138223342764
3,125,0,0,0.0444894669798027
18,27,1,1,0.16
16,23,0,0,0.293542669771428
39,64,1,0,0.2863551351682166
37,227,0,0,0.3083295456456803
219,177,31,1,0.0737315200679234
29,25,0,0,0.31
703,3256,50,0,0.0747597437701515
88,241,9,0,0.8411461569677944
121,160,1,0,0.3045439379683788
6,598,0,0,0.0384456601279545
163,433,8,0,0.3629051515032582
309,1242,56,0,0.2617000431932869
76,322,3,0,0.4618422347766618
59,34,2,0,0.3566625699639551
28,6,0,0,0.1634572273300528
105,627,8,0,0.3853887771069829
50,133,1,0,0.4535025125702523
23,45,0,0,0.4604576396287028
330,2219,17,1,0.545183541463206
32,45,0,0,0.4966393515092479
127,124,2,0,0.2378457546373573
49,15,1,0,0.3312105513646063
6,56,0,0,0.2587711729241929
11,190,0,0,0.0655801794950826
73,166,5,1,0.7553580966814455
50,47,0,0,0.6270726614522332
3,35,0,0,0.4215411023099368
21,44,0,0,0.3988313959772927
40,87,0,0,0.3181454188051197
204,807,22,0,0.4069547279354736
1,2,0,0,0.2200864570235171
85,335,0,0,0.2802432412873096
8,35,3,0,0.4447569418324817
59,34,3,0,0.3531995065732212
113,136,2,0,0.2865612614882451
0,40,0,0,0.1370295208702333
15,4,0,0,0.0278839725192698
49,0,0,0,0.2966221094570611
22,45,0,0,0.3747984048608007
81,8,0,0,0.4122901713343599
57,73,0,1,0.6262191788555151
6,74,0,0,0.2855075340795547
5,16,0,0,0.4862449849714874
16,213,4,0,0.1685798959990661
38,19,2,0,0.454724577650571
8,290,133,0,0.6702036435045413
53,26,0,0,0.4866519326302543
13,36,2,1,0.0
67,613,0,0,0.4307981054514386
39,157,0,0,0.3800683583657798
493,375,9,0,0.3039402779856326
50,38,0,0,0.8733044296384465
180,326,16,1,0.3554603847080754
126,876,7,0,0.2961646934733347
16,18,0,1,0.0106286266467763
13,40,0,1,0.0814473233317384
97,451,0,1,0.3778814147210398
444,1760,21,0,0.0020586892898841
104,816,4,1,0.4004312109024749
0,9,0,0,0.2214418850688819
44,86,0,0,0.4316851463161599
25,26,0,0,0.2495601550883403
54,45,0,0,0.2652463797883926
23,26,0,0,0.1405749356114782
5,15,0,0,0.3492134585695569
300,1148,63,1,0.1781964594881668
33,110,296,0,0.5
59,31,0,0,0.3759888876772143
61,437,4,0,0.3405855278682884
50,39,0,0,0.87976710655281
0,34,0,0,0.330514493457456
4,9,0,0,0.1816679339671517
14,58,0,1,0.3694780405085729
18,53,1,1,0.453820880198637
158,312,12,1,0.4907148795679333
32,148,1,1,0.2337200710315415
15,595,0,0,0.0016573098648529
11,76,0,0,0.469206871929072
46,4,0,0,0.2574813474688632
116,104,1,0,0.1964436414950932
